City,valid_Date,Moonrise_Timestamp,Relative_Humidity,Average_Preasure,Sunset_Timestamp,Average_Ozone,Moon_Phase,Wind_Direction,Wind_Speed,Verbal_Wind_Direction,Wind_Gust_Speed,Snow_Depth,Clouds,Sunrise_Timestamp,Temperature,Maximum_Temperature,Minimum_Temperature,Minimum_Feels_Like_Temperature,Maximum_Feels_Like_Temperature,Probablity_of_Precipitation,Sea_Level_Preasure,Visiblity,Dew_Point,Accumalated_Snowfall,UX_Index,Wind_Direction,Solar_radiation,Cloud_High_Level,Equivalent_Precipitation,Weather_icon_Code,Weather_Code,Mooneset_Timestamp,Mid_cloud_coverage,Low_cloud_coverage,Weather_Description
Maynooth,02-04-2019,1554183307,79,1017.17,1554231950,377.283,0.0277328,SW,4.97954,southwest,11.156,0,58,1554184955,9.2,11.3,6.4,3.9,11.4,15,1024.77,24.1,5.9,0,2.3069,221,None,22,0.25,c03d,803,1554224377,2,50,Broken clouds
Maynooth,03-04-2019,1554270909,80,1005.87,1554318455,382.014,0.0277328,S,5.08418,south,9.45939,0,86,1554271215,8.6,10.9,3.9,3,10.8,10,1013.22,16.25,5.2,0,2.50566,188,None,82,0.6875,c04d,804,1554310777,33,30,Overcast clouds
Maynooth,04-04-2019,1554358416,71,993.872,1554404960,409.315,0.00534121,NW,5.91448,northwest,10.3235,0,74,1554357476,6.6,8,2,2,7.8,50,1001.48,15.9,1.2,0,3.3868,306,None,53,4.5625,c04d,804,1554401250,62,46,Overcast clouds
Maynooth,05-04-2019,1554445893,73,1003.56,1554491465,486.849,0.00387491,WSW,3.44216,west-southwest,4.91292,31.5,38,1554443737,3.9,7.6,-0.8,-4.6,7.4,65,1010.91,22.5501,-1,31.5,5.05976,243,None,0,2.75,s01d,600,1554491785,38,1,Light snow
Maynooth,06-04-2019,1554533402,78,999.15,1554577970,417.293,0.0243552,SSE,7.65022,south-southeast,17.4085,21.5,45,1554529998,4.3,7.3,1.6,-2.8,3.8,25,1006.55,17.1501,0.7,0,3.85648,160,None,18,1.8125,c03d,803,1554582401,30,12,Broken clouds
Maynooth,07-04-2019,1554621013,89,994.295,1554664475,452.545,0.0668956,E,11.0634,east,19.4479,0,100,1554616259,6.2,6.4,6,2.6,3,80,1001.07,1.65008,4.4,0,1.62916,100,None,96,20.6875,r02d,501,1554673103,100,92,Moderate rain
Clonakilty,23-03-2019,1553374597,73,1028.27,1553367499,368.492,0.856024,SSE,2.07515,south-southeast,6.37246,0,100,1553322963,6.7,9,4.6,0.8,9,0,1034.32,0,2.2,0,1.88563,149,None,96,0,c04d,804,1553329898,92,6,Overcast clouds
Clonakilty,24-03-2019,1553465848,77,1029.82,1553454005,362.545,0.770263,NW,2.45679,northwest,8.74242,0,33,1553409222,6.2,11.2,1.6,-2.9,11.2,0,1035.92,0,2.2,0,4.50979,326,None,25,0,c02d,802,1553417969,4,9,Scattered clouds
Clonakilty,25-03-2019,1553556906,83,1031.34,1553540510,328.119,0.674641,WSW,1.84279,west-southwest,5.44835,0,38,1553495481,7.3,10.8,3.7,-0.3,10.8,0,1037.42,0,4.5,0,4.28523,238,None,24,0,c02d,802,1553506328,11,13,Scattered clouds
Clonakilty,26-03-2019,1553561289,86,1031.39,1553627015,314.623,0.574232,SSW,2.00996,south-southwest,7.10161,0,30,1553581739,7.5,11,4,0.1,11,0,1037.42,0,5.2,0,3.44601,198,None,0,0,c02d,802,1553595063,0,30,Scattered clouds
Clonakilty,27-03-2019,1553651685,87,1031.44,1553713521,329.254,0.473253,WNW,2.16368,west-northwest,7.19845,0,6,1553667998,7.3,11.9,2.7,-1.5,11.9,0,1037.47,0,5.2,0,4.71317,285,None,0,0,c02d,801,1553684226,0,6,Few clouds
Clonakilty,28-03-2019,1553741587,88,1022.26,1553800026,335.615,0.375163,ESE,4.3492,east-southeast,8.71691,0,31,1553754257,8.7,12.3,5.5,2,12.1,0,1032.56,24.1,6.8,0,4.11637,120,None,31,0,c02d,802,1553773807,0,0,Scattered clouds
Clonakilty,29-03-2019,1553830941,90,1016.12,1553886531,338.344,0.282936,SSE,4.41292,south-southeast,9.90118,0,25,1553840516,9.5,13.3,6.7,3.5,13.1,0,1026.19,22.7875,7.9,0,4.06031,155,None,16,0,c02d,802,1553863733,0,10,Scattered clouds
Clonakilty,30-03-2019,1553919763,95,1005.8,1553973036,344.782,0.199326,S,5.27105,south,11.3349,0,67,1553926775,9.6,10.6,8.1,8.1,10.8,25,1015.86,22.825,8.9,0,1.97877,177,None,3,1.75,c03d,803,1553957497,0,67,Broken clouds
Clonakilty,31-03-2019,1554008132,77,1006.71,1554059541,381.758,0.127062,WNW,4.14983,west-northwest,8.91316,0,67,1554013035,7.2,10.8,3.3,-0.8,10.6,15,1017.38,24.1002,3.3,0,2.40288,286,None,54,0.875,c03d,803,1554044201,15,33,Broken clouds
Clonakilty,01-04-2019,1554096150,77,1014.86,1554146046,409.515,0.0688992,W,2.98756,west,5.00649,0,3,1554099294,4.7,10.2,1.5,-3.1,9.9,15,1025.56,24.1,0.8,0,4.78781,270,None,0,0.0625,c02d,801,1554134580,0,3,Few clouds
Clonakilty,02-04-2019,1554183916,82,1015.41,1554232551,373.783,0.0275089,SW,4.2291,southwest,5.91218,0,20,1554185554,8.1,10.8,5.6,2.1,10.6,15,1026.27,24.1,5.3,0,4.41215,222,None,10,0.0625,c02d,801,1554225006,0,13,Few clouds
Clonakilty,03-04-2019,1554271517,83,1002.88,1554319056,381.114,0.0275089,SSW,5.04056,south-southwest,8.826,0,77,1554271814,7.3,9.1,5,2.1,9.1,15,1013.24,23.65,4.5,0,2.53339,197,None,76,0.125,c04d,804,1554311406,34,4,Overcast clouds
Clonakilty,04-04-2019,1554359024,74,994.527,1554405561,425.265,0.0052572,NW,6.54546,northwest,12.5235,0,72,1554358075,5.6,6.7,2.1,0.8,3.3,40,1005.15,14.25,1.2,0,3.46747,304,None,26,3.25,c04d,804,1554401878,49,42,Overcast clouds
Clonakilty,05-04-2019,1554446501,70,1001.47,1554492066,465.149,0.00394079,W,2.38932,west,3.31292,0,64,1554444336,4.1,7.5,1,-2.9,3.4,60,1012.31,12.2501,-0.9,0,3.46423,261,None,0,2.375,s01d,600,1554492414,64,0,Light snow
Clonakilty,06-04-2019,1554534010,79,989.045,1554578571,419.693,0.024575,SSE,11.2587,south-southeast,22.4085,0,51,1554530597,5.8,7.4,4.2,0.4,7.4,75,999.816,12.8001,2.3,0,2.63793,160,None,33,14.3125,r01d,500,1554583031,35,35,Light rain
Clonakilty,07-04-2019,1554621622,85,980.598,1554665076,486.095,0.0672667,E,11.4784,east,17.1,0,80,1554616858,8.5,9.5,7.5,7.5,9.5,75,990.605,3.35008,6.1,0,2.36881,100,None,46,16.1875,r02d,501,1554673733,66,40,Moderate rain
Castlebar,23-03-2019,1553374780,72,1023.9,1553367555,390.936,0.856397,WSW,2.49724,west-southwest,8.19703,0,80,1553322914,6,9,3.6,-0.4,9,15,1034.01,0,1.2,0,1.76827,256,None,66,0.000976562,c04d,804,1553329482,60,23,Overcast clouds
Castlebar,24-03-2019,1553466210,75,1023.82,1553454072,359.495,0.770857,W,5.11865,west,15.3731,0,66,1553409161,7.2,9.9,3.7,-0.3,9.9,15,1033.94,0,2.9,0,3.85437,276,None,23,0.376953,c03d,803,1553417397,0,55,Broken clouds
Castlebar,25-03-2019,1553557438,81,1026.46,1553540589,318.398,0.675434,WSW,2.0716,west-southwest,6.59571,0,45,1553495408,7.6,11,4.5,0.7,11,0,1036.56,0,4.4,0,3.22527,258,None,0,0,c03d,803,1553505618,0,44,Broken clouds
Castlebar,26-03-2019,1553561972,82,1025.55,1553627107,319.307,0.575157,SW,3.51576,southwest,12.543,0,61,1553581655,7.7,11.6,4.5,0.8,11.6,0,1035.61,0,4.6,0,3.74658,217,None,1,0,c03d,803,1553594252,0,61,Broken clouds
Castlebar,27-03-2019,1553652481,84,1025.82,1553713624,342.404,0.474211,WSW,3.56481,west-southwest,9.71701,0,77,1553667902,8.8,11.3,6.8,3.6,11.3,0,1035.85,0,6.2,0,2.42482,238,None,11,0,c04d,804,1553683371,2,74,Overcast clouds
Castlebar,28-03-2019,1553742440,80,1022.8,1553800141,337.477,0.376049,SSE,3.4339,south-southeast,8.61691,0,38,1553754149,9,16,2.9,-1.2,15.9,0,1031.77,24.1,5.5,0,3.25928,164,None,38,0,c02d,802,1553772976,0,0,Scattered clouds
Castlebar,29-03-2019,1553831781,84,1015.3,1553886658,325.794,0.283671,S,4.5883,south,12.7012,0,50,1553840396,9.7,16.1,4.2,0.4,16.1,0,1024.49,24.1,7,0,2.30082,169,None,50,0,c03d,803,1553862984,0,0,Broken clouds
Castlebar,30-03-2019,1553920531,91,1004.16,1553973175,329.619,0.199872,S,4.84719,south,12.6349,0,56,1553926643,9.6,12.5,6.4,3.1,11.8,40,1013.26,22.2875,8.1,0,3.40576,171,None,14,3,c03d,803,1553956868,5,43,Broken clouds
Castlebar,31-03-2019,1554008789,75,1005.72,1554059692,386.583,0.127418,W,4.83595,west,10.1132,0,51,1554012891,6.4,9.4,3.5,-0.6,9.3,45,1014.73,21.2627,2.2,0,3.30298,259,None,19,4.5,c03d,803,1554043712,19,35,Broken clouds
Castlebar,01-04-2019,1554096676,75,1013.31,1554146209,399.515,0.069089,WSW,4.06284,west-southwest,9.11747,0,18,1554099138,5.4,10.3,2.4,-1.3,10.3,15,1022.59,24.1,1.3,0,3.62137,244,None,1,0.125,c02d,801,1554134238,0,18,Few clouds
Castlebar,02-04-2019,1554184305,83,1011.02,1554232726,381.383,0.0275776,SW,5.02877,southwest,9.35602,0,90,1554185386,9,11.2,6.6,7.8,10.3,25,1022.95,24.1,6.2,0,1.63276,226,None,50,1.5,c04d,804,1554224813,37,72,Overcast clouds
Castlebar,03-04-2019,1554271766,88,998.389,1554319243,384.214,0.0275776,S,6.32569,south,12.6594,0,97,1554271634,7.5,7.6,7.5,7.5,7.6,45,1010.22,13.75,5.7,0,1.58554,187,None,88,4.1875,c04d,804,1554311213,85,77,Overcast clouds
Castlebar,04-04-2019,1554359134,74,992.105,1554405760,429.115,0.00526294,NW,4.58341,northwest,10.8235,0,89,1554357883,4.5,6.1,1.6,-1.2,2.5,65,1004.3,2.9,0,0,1.9817,310,None,24,8.6875,r04d,520,1554401835,56,64,Light shower rain
Castlebar,05-04-2019,1554446470,78,997.893,1554492277,465.549,0.00395228,SW,3.91667,southwest,7.01292,30.2,66,1554444132,3.4,6.6,0.1,-3.8,2.5,70,1010.01,3.35009,0,30.75,3.4335,230,None,0,4.9375,s04d,610,1554492522,66,0,Mix snow/rain
Castlebar,06-04-2019,1554533837,85,988.887,1554578794,420.693,0.0246676,SE,8.48744,southeast,21.7085,45.9,62,1554530381,3.2,5.2,0.6,-3.5,1.6,70,1000.64,12.3001,1,22.5,2.76286,135,None,48,7.625,s04d,610,1554583295,46,22,Mix snow/rain
Castlebar,07-04-2019,1554621302,84,987.408,1554665311,477.795,0.0675171,E,10.7907,east,17.9479,0,96,1554616630,6.4,7.3,5.5,2,7.3,55,999.502,15.0001,3.9,0,1.86957,81,None,68,5.6875,r04d,520,1554674158,70,86,Light shower rain
Greystones,23-03-2019,1553373328,69,1031.02,1553366298,374.695,0.857119,SW,2.24977,southwest,5.38998,0,96,1553321765,6.8,8.4,4.8,1.1,8.4,0,1034.25,0,1.6,0,1.78846,214,None,91,0,c04d,804,1553328676,81,4,Overcast clouds
Greystones,24-03-2019,1553464582,68,1030.4,1553452803,368.087,0.771534,W,4.55856,west,12.8029,0,38,1553408024,7.5,10.8,3.9,-0.1,10.8,0,1033.52,0,2,0,3.59688,281,None,19,0,c02d,802,1553416744,0,19,Scattered clouds
Greystones,25-03-2019,1553555643,75,1033.14,1553539309,323.365,0.676013,SW,4.0794,southwest,13.1013,0,57,1553494283,8.1,9.6,6.6,3.4,9.6,0,1036.24,0,3.8,0,3.85071,216,None,28,0,c03d,803,1553505099,19,28,Broken clouds
Greystones,26-03-2019,1553560030,75,1033.12,1553625814,316.511,0.57564,W,1.61032,west,4.30715,0,37,1553580541,9,12.7,5.5,2,12.7,0,1036.32,0,4.7,0,2.96243,263,None,2,0,c02d,802,1553593828,0,36,Scattered clouds
Greystones,27-03-2019,1553650432,80,1033.58,1553712319,338.654,0.474643,SSW,1.31442,south-southwest,3.81466,0,52,1553666800,8.3,11,5.7,2.3,11,0,1036.75,0,4.9,0,2.67505,210,None,23,0,c03d,803,1553682985,0,40,Broken clouds
Greystones,28-03-2019,1553740342,75,1011.88,1553798824,338.677,0.376492,S,2.78658,south,7.11691,0,72,1553753059,9.3,14.2,5.9,2.5,13.8,0,1034.3,24.1,5.1,0,2.56271,172,None,72,0,c04d,804,1553772560,0,0,Overcast clouds
Greystones,29-03-2019,1553829704,81,1005.57,1553885329,331.682,0.284164,S,4.25015,south,13.0012,0,29,1553839318,9.9,14.3,6,2.6,13.9,0,1027.93,24.1,6.6,0,4.03166,181,None,29,0,c02d,802,1553862482,0,0,Scattered clouds
Greystones,30-03-2019,1553918533,78,995.275,1553971834,334.269,0.200416,S,5.28411,south,14.1151,0,15,1553925577,10.3,14.4,7.6,7.6,14,0,1017.37,24.1,6.4,0,4.92872,181,None,13,0,c02d,801,1553956243,0,2,Few clouds
Greystones,31-03-2019,1554006907,74,992.845,1554058339,371.558,0.127976,WSW,4.30545,west-southwest,13.0132,0,89,1554011837,8.2,10.8,4.8,1.1,10.3,30,1015.05,19.8002,3.6,0,1.76454,257,None,76,2.375,c04d,804,1554042946,22,47,Overcast clouds
Greystones,01-04-2019,1554094929,72,1001.16,1554144845,404.175,0.0695981,W,3.18548,west,8.51747,0,10,1554098096,4.4,9.7,1.1,-3.6,9.6,0,1023.54,24.1,-0.5,0,4.92918,259,None,10,0,c02d,801,1554133324,0,0,Few clouds
Greystones,02-04-2019,1554182698,81,1014.53,1554231350,376.333,0.0279576,SW,5.56023,southwest,10.556,0,45,1554184356,8.6,10.8,5.9,3.7,10.3,15,1025.31,24.1,5.6,0,2.99634,216,None,19,0.1875,c03d,803,1554223749,0,32,Broken clouds
Greystones,03-04-2019,1554270301,84,1003.24,1554317855,381.164,0.00542622,S,6.00346,south,9.45939,0,84,1554270616,7.9,9.3,4.9,3.2,9.3,15,1013.75,19.9,5.3,0,2.31907,186,None,82,0.1875,c04d,804,1554314221,20,12,Overcast clouds
Greystones,04-04-2019,1554357809,73,990.807,1554404360,408.015,0.00542622,WNW,6.48245,west-northwest,9.12354,0,88,1554356877,6.6,7.3,3.1,3.1,3.5,60,1001.42,13.35,1.9,0,2.46087,302,None,58,8.25,r04d,520,1554400621,84,72,Light shower rain
Greystones,05-04-2019,1554445286,70,1000.72,1554490865,486.249,0.0038101,WSW,3.63404,west-southwest,5.31263,0,42,1554443138,4.3,7.2,0.8,-1.9,2.8,40,1011.18,19.5001,-0.9,0,5.04181,248,None,0,3.625,c03d,803,1554491156,40,6,Broken clouds
Greystones,06-04-2019,1554532794,74,996.173,1554577369,416.743,0.0241365,SSE,9.81597,south-southeast,18.8085,0,46,1554529399,5.4,7.1,3.5,-0.1,3.8,25,1006.87,14.1501,1.1,0,3.66086,164,None,20,1.5,c03d,803,1554581772,28,12,Broken clouds
Greystones,07-04-2019,1554620404,85,990.286,1554663874,453.795,0.0665255,ESE,14.028,east-southeast,21.2479,0,100,1554615660,7,7.2,6.7,3.7,4,80,1000.41,2.35008,4.6,0,1.6225,106,None,99,19.1875,r02d,501,1554672473,100,94,Moderate rain
